rating,title,text,recommend,name,fit,itemId,helpful,notHelpful,flag,createdAt
5,voluptas qui itaque,Unde sunt accusamus assumenda vitae eos sint accusantium ut inventore. Maxime quo id. Libero nihil autem aut. Illo in sit voluptatibus iure voluptatem et qui. Qui consequatur qui alias error voluptas quas dolorem.,true,Vaughn,2,20,37,48,false,Sun Sep 04 2016 06:51:26 GMT-0700 (PDT)
4,odit fugiat sed,Laborum qui unde. Ut ipsam adipisci sint amet aperiam veritatis nesciunt. Nam rem aut et dolorem fugit sint necessitatibus nam natus. Maiores quod rerum.,false,Elenora,2,20,48,12,false,Thu Sep 13 2018 02:05:03 GMT-0700 (PDT)
4,et quia vitae,Et animi et eum autem iusto dicta quia. Dolore inventore ipsa quaerat aut iusto eos tempora. Dolores nihil qui vero sit aut voluptatem placeat sunt aperiam.,true,Willie,2,20,33,12,false,Sun May 22 2016 16:10:59 GMT-0700 (PDT)
1,error enim non,Omnis quo qui inventore officia ipsum. Aut rerum natus. Qui perspiciatis possimus sunt nihil. Nesciunt et earum iusto dolorem unde modi numquam aut.,false,Felix,3,20,28,39,false,Wed Jan 20 2016 05:40:31 GMT-0800 (PST)
5,dolorem ut ipsum,Culpa suscipit repellendus dolore sed voluptates sit ut. Minima vitae vel. Odit iusto autem consequuntur aut eaque quia qui qui. Rem repellat et ipsum autem eum commodi beatae. Est aliquid quaerat ut deserunt corrupti aut laborum. Sunt possimus autem corrupti vitae nulla nihil temporibus iure aut.,true,Jarred,5,20,22,43,false,Fri Mar 23 2018 23:17:39 GMT-0700 (PDT)
3,sed tempore et,Fugit possimus expedita quia quia voluptatem qui deserunt cumque. Iste debitis sint. Itaque quam adipisci.,true,Berniece,5,20,37,35,false,Fri Feb 24 2017 00:06:57 GMT-0800 (PST)
4,dolores beatae dolores,Tempora ipsam excepturi enim nostrum. Quisquam eveniet blanditiis veniam quia. Et ut maxime optio aperiam molestias reprehenderit. Quaerat dolores itaque velit eos in qui. Est consequatur quisquam sint in. Dolores voluptatem aliquam.,false,Betty,4,20,30,33,false,Fri Jan 30 2015 15:38:36 GMT-0800 (PST)
4,et et ea,Blanditiis eum quasi rem ex sit voluptatem nobis quae. Inventore omnis sint placeat numquam corporis perspiciatis quod ea. Sit similique et perspiciatis sint cumque vero. In et et illo deleniti nisi.,true,Alexandro,5,20,27,15,false,Thu Dec 24 2015 01:26:36 GMT-0800 (PST)
3,repellat illum architecto,Ipsam nisi aperiam perferendis et harum nisi itaque non quae. Qui enim temporibus voluptatem. Suscipit est aut.,true,Ryder,5,20,23,27,false,Sun Jan 28 2018 03:52:50 GMT-0800 (PST)
5,perspiciatis reprehenderit harum,Molestiae distinctio est cum eius odit a adipisci aliquid. Dolore culpa repellendus cumque ipsum accusantium quo itaque aspernatur eius. Cum iure illo ab.,true,Haylee,0,20,5,1,false,Wed Mar 16 2016 20:35:10 GMT-0700 (PDT)
